"order_id"|"order_date"|"order_status"|"delivery_date"|"seller_id"|"buyer_id"|"product_quantities"|"total_price"|"product_count"|"avg_product_price"|"avg_product_total_price"|"total_price_order"
O01644|2020-11-23|CANCELED|0001-01-01|U00624|U00322|"{""P00624_001"": 5,
""P00624_002"": 3,
""P00624_003"": 3,
""P00624_002"": 5}"|3388.1299999999997|16|21.4025|87.763|351.04999999999995
O01645|2020-12-23|CANCELED|0001-01-01|U00447|U00597|"{""P00447_004"": 3,
""P00447_003"": 3}"|1491.53|6|9.465|28.395|56.790000000000006
O01646|2020-11-06|OK|2020-11-13|U00562|U00382|"{""P00562_003"": 2,
""P00562_010"": 1}"|3202.2699999999995|3|25.82|28.335|56.67
O01647|2020-12-20|OK|2020-12-27|U00574|U00014|"{""P00574_001"": 2}"|3916.9100000000008|2|52.45|104.900|104.9
O01648|2020-11-27|OK|2020-12-08|U00496|U00140|"{""P00496_007"": 3,
""P00496_003"": 3,
""P00496_009"": 5}"|3774.52|11|8.33|33.723|101.17
O01649|2020-12-03|OK|2020-12-04|U00406|U00386|"{""P00406_004"": 4}"|2913.45|4|23.19|92.760|92.76
O01650|2020-11-04|OK|2020-11-05|U00474|U00063|"{""P00474_003"": 2,
""P00474_003"": 2}"|1778.1099999999997|4|15.01|30.020|60.04
O01651|2020-11-25|OK|2020-12-09|U00489|U00013|"{""P00489_021"": 3,
""P00489_026"": 2,
""P00489_013"": 5}"|1040.5999999999997|10|7.080000000000001|22.800|68.4
O01652|2020-11-06|OK|2020-11-17|U00538|U00608|"{""P00538_002"": 1,
""P00538_002"": 2,
""P00538_002"": 1,
""P00538_003"": 5,
""P00538_001"": 3}"|1642.7299999999996|12|17.236|49.730|248.65
O01653|2020-11-07|OK|2020-11-14|U00376|U00289|"{""P00376_006"": 2,
""P00376_013"": 3,
""P00376_016"": 4,
""P00376_015"": 5,
""P00376_005"": 2}"|2637.379999999999|16|5.717999999999999|19.142|95.71
O01654|2020-12-15|CANCELED|0001-01-01|U00376|U00251|"{""P00376_012"": 4,
""P00376_001"": 1,
""P00376_015"": 1,
""P00376_008"": 3}"|693.62|9|7.864999999999999|17.943|71.77
O01655|2020-12-01|CANCELED|0001-01-01|U00563|U00153|"{""P00563_004"": 3,
""P00563_003"": 5,
""P00563_003"": 5,
""P00563_004"": 1,
""P00563_003"": 3}"|967.6099999999999|17|26.502|72.702|363.51
O01656|2020-11-23|OK|2020-11-29|U00585|U00445|"{""P00585_008"": 3,
""P00585_006"": 3,
""P00585_001"": 4,
""P00585_007"": 3}"|760.0199999999999|13|9.1875|28.815|115.25999999999999
O01657|2020-11-09|OK|2020-11-21|U00605|U00159|"{""P00605_011"": 5}"|1658.33|5|54.41|272.050|272.04999999999995
O01658|2020-12-19|OK|2020-12-20|U00617|U00611|"{""P00617_013"": 4,
""P00617_005"": 3,
""P00617_006"": 4,
""P00617_003"": 2,
""P00617_003"": 5}"|3986.0299999999993|18|6.544|23.012|115.06
O01659|2020-12-04|OK|2020-12-13|U00626|U00382|"{""P00626_003"": 2,
""P00626_006"": 4,
""P00626_003"": 4}"|3202.2699999999995|10|53.03333333333334|160.773|482.32000000000005
O01660|2020-12-03|OK|2020-12-14|U00355|U00610|"{""P00355_002"": 4,
""P00355_001"": 4}"|3119.02|8|10.365|41.460|82.92
O01661|2020-12-27|OK|2020-12-30|U00401|U00486|"{""P00401_004"": 4}"|2955.5000000000005|4|62.66|250.640|250.64
O01662|2020-12-01|OK|2020-12-09|U00624|U00052|"{""P00624_003"": 2,
""P00624_002"": 2,
""P00624_002"": 3,
""P00624_003"": 5}"|3701.7499999999995|12|19.25|64.870|259.48
O01663|2020-12-30|CANCELED|0001-01-01|U00513|U00027|"{""P00513_001"": 2,
""P00513_007"": 3,
""P00513_005"": 5,
""P00513_006"": 5,
""P00513_006"": 2}"|2647.3999999999996|17|24.564|95.982|479.90999999999997
O01664|2020-12-25|OK|2020-12-29|U00551|U00507|"{""P00551_002"": 4,
""P00551_004"": 3}"|1039.2199999999996|7|58.22|196.620|393.24
O01665|2020-11-24|OK|2020-11-30|U00619|U00356|"{""P00619_001"": 4,
""P00619_001"": 2}"|5135.149999999999|6|36.56|109.680|219.36
O01666|2020-12-16|OK|2020-12-18|U00585|U00476|"{""P00585_004"": 4}"|2129.1799999999994|4|5.04|20.160|20.16
O01667|2020-12-20|OK|2020-12-24|U00605|U00033|"{""P00605_004"": 4,
""P00605_003"": 1}"|1347.37|5|5.015|12.545|25.089999999999996
O01668|2020-12-22|OK|2021-01-04|U00626|U00159|"{""P00626_005"": 4}"|1658.33|4|5.01|20.040|20.04
O01669|2020-12-31|OK|2021-01-15|U00617|U00567|"{""P00617_004"": 5}"|4291.840000000001|5|5.14|25.700|25.7
O01670|2020-12-20|OK|2021-01-04|U00451|U00238|"{""P00451_008"": 3,
""P00451_004"": 3,
""P00451_007"": 5}"|2516.2799999999993|11|54.04333333333333|222.150|666.45
O01671|2020-11-03|OK|2020-11-17|U00548|U00063|"{""P00548_002"": 1,
""P00548_001"": 4,
""P00548_002"": 4,
""P00548_001"": 2,
""P00548_001"": 1}"|1778.1099999999997|12|36.608|90.840|454.2
O01672|2020-12-14|OK|2020-12-19|U00483|U00360|"{""P00483_003"": 5}"|4447.119999999999|5|30.53|152.650|152.65
O01673|2020-12-28|OK|2021-01-12|U00408|U00209|"{""P00408_009"": 2,
""P00408_012"": 4,
""P00408_007"": 4,
""P00408_003"": 5,
""P00408_003"": 5}"|3367.9000000000005|20|21.436|101.960|509.8
O01674|2020-12-12|OK|2020-12-26|U00605|U00061|"{""P00605_010"": 4,
""P00605_010"": 4,
""P00605_011"": 4}"|3137.86|12|72.52333333333333|290.093|870.28
O01675|2020-12-22|CANCELED|0001-01-01|U00617|U00547|"{""P00617_002"": 1,
""P00617_003"": 3}"|3668.25|4|12.71|18.850|37.7
O01676|2020-11-12|OK|2020-11-27|U00626|U00280|"{""P00626_005"": 3}"|1732.7800000000004|3|5.01|15.030|15.03
O01677|2020-12-05|OK|2020-12-19|U00559|U00561|"{""P00559_004"": 4,
""P00559_002"": 1,
""P00559_005"": 2,
""P00559_004"": 4,
""P00559_003"": 4}"|3043.060000000001|15|5.7860000000000005|17.956|89.78
O01678|2020-12-16|OK|2020-12-27|U00592|U00598|"{""P00592_001"": 4,
""P00592_001"": 4,
""P00592_001"": 4,
""P00592_001"": 3,
""P00592_001"": 5}"|1395.4500000000003|20|9.39|37.560|187.8
O01679|2020-11-29|OK|2020-12-07|U00563|U00350|"{""P00563_001"": 2}"|2877.53|2|69.4|138.800|138.8
O01680|2020-12-17|OK|2020-12-25|U00493|U00212|"{""P00493_001"": 5,
""P00493_001"": 4,
""P00493_001"": 3,
""P00493_001"": 3}"|2031.48|15|5.09|19.088|76.35
O01681|2020-11-13|OK|2020-11-16|U00599|U00482|"{""P00599_001"": 1,
""P00599_014"": 1,
""P00599_014"": 2,
""P00599_012"": 3,
""P00599_011"": 4}"|3755.7699999999995|11|5.975999999999999|13.362|66.80999999999999
O01682|2020-12-15|CANCELED|0001-01-01|U00543|U00460|"{""P00543_003"": 2,
""P00543_001"": 5,
""P00543_001"": 2,
""P00543_003"": 1,
""P00543_003"": 2}"|3016.83|12|18.754|56.102|280.51
O01683|2020-12-25|OK|2020-12-31|U00555|U00548|"{""P00555_009"": 2}"|1567.1899999999998|2|5.01|10.020|10.02
O01684|2020-12-03|OK|2020-12-13|U00576|U00047|"{""P00576_006"": 3}"|2826.1099999999997|3|7.47|22.410|22.41
O01685|2020-11-08|OK|2020-11-21|U00576|U00488|"{""P00576_007"": 5,
""P00576_007"": 1,
""P00576_001"": 5,
""P00576_005"": 1}"|1340.3|12|7.424999999999999|27.035|108.13999999999999
O01686|2020-11-18|CANCELED|0001-01-01|U00489|U00165|"{""P00489_009"": 4,
""P00489_003"": 1,
""P00489_004"": 5,
""P00489_017"": 2,
""P00489_016"": 3}"|3575.4600000000014|15|9.532|33.118|165.59
O01687|2020-11-28|OK|2020-12-08|U00496|U00551|"{""P00496_008"": 5}"|1923.1799999999998|5|70.39|351.950|351.95
O01688|2020-11-20|OK|2020-11-29|U00626|U00366|"{""P00626_004"": 5,
""P00626_001"": 3,
""P00626_008"": 1,
""P00626_008"": 4}"|2792.1400000000003|13|9.677499999999998|29.220|116.88
O01689|2020-12-29|OK|2021-01-13|U00555|U00362|"{""P00555_013"": 5,
""P00555_007"": 4,
""P00555_013"": 4,
""P00555_012"": 1,
""P00555_001"": 1}"|2983.4700000000003|15|37.87|109.168|545.8399999999999
O01690|2020-11-07|OK|2020-11-13|U00535|U00128|"{""P00535_004"": 5,
""P00535_002"": 4}"|3169.0100000000007|9|5.495|24.970|49.94
O01691|2020-11-25|OK|2020-12-09|U00599|U00531|"{""P00599_015"": 2,
""P00599_011"": 5}"|691.1299999999999|7|6.154999999999999|23.260|46.519999999999996
O01692|2020-12-17|OK|2020-12-18|U00589|U00038|"{""P00589_005"": 5,
""P00589_007"": 2,
""P00589_007"": 3,
""P00589_002"": 4,
""P00589_004"": 5}"|2845.43|19|19.990000000000002|73.920|369.59999999999997
O01693|2020-12-29|OK|2021-01-08|U00585|U00192|"{""P00585_007"": 5,
""P00585_003"": 3,
""P00585_002"": 5,
""P00585_004"": 1}"|2042.7700000000002|14|5.54|19.930|79.71999999999998
O01694|2020-12-25|OK|2021-01-04|U00320|U00615|"{""P00320_001"": 2,
""P00320_001"": 4,
""P00320_002"": 3,
""P00320_001"": 2}"|2068.93|11|5.965|16.500|66.0
O01695|2020-12-12|OK|2020-12-17|U00555|U00268|"{""P00555_002"": 2}"|2531.8799999999997|2|5.08|10.160|10.16
O01696|2020-11-03|OK|2020-11-07|U00474|U00431|"{""P00474_008"": 1}"|2208.39|1|8.99|8.990|8.99
O01697|2020-11-30|OK|2020-12-12|U00501|U00460|"{""P00501_003"": 1}"|3016.83|1|45.4|45.400|45.4
O01698|2020-12-23|OK|2020-12-26|U00585|U00435|"{""P00585_005"": 5,
""P00585_004"": 1,
""P00585_004"": 5,
""P00585_002"": 2,
""P00585_003"": 3}"|1927.37|16|5.114|16.342|81.71
O01699|2020-11-13|OK|2020-11-23|U00559|U00342|"{""P00559_009"": 3,
""P00559_007"": 4,
""P00559_002"": 2,
""P00559_008"": 5}"|4070.290000000001|14|13.2475|49.273|197.09
O01700|2020-11-26|OK|2020-12-09|U00418|U00449|"{""P00418_004"": 3,
""P00418_003"": 5,
""P00418_004"": 3,
""P00418_001"": 4,
""P00418_001"": 4}"|3149.310000000001|19|39.11|122.738|613.69
O01701|2020-11-06|OK|2020-11-11|U00536|U00299|"{""P00536_003"": 5,
""P00536_005"": 4,
""P00536_005"": 3,
""P00536_005"": 1,
""P00536_001"": 4}"|2769.1600000000003|17|26.371999999999996|88.994|444.96999999999997
O01702|2020-12-13|CANCELED|0001-01-01|U00510|U00053|"{""P00510_001"": 5,
""P00510_001"": 5,
""P00510_001"": 3,
""P00510_001"": 2,
""P00510_001"": 4}"|3898.68|19|26.119999999999997|99.256|496.28
O01703|2020-12-26|OK|2020-12-28|U00605|U00208|"{""P00605_006"": 5,
""P00605_010"": 1}"|756.3199999999999|6|43.305|53.365|106.73
O01704|2020-11-22|OK|2020-12-07|U00371|U00250|"{""P00371_005"": 5,
""P00371_006"": 4}"|2008.1799999999996|9|25.905|126.850|253.70000000000002
O01705|2020-12-25|OK|2021-01-03|U00624|U00572|"{""P00624_001"": 4,
""P00624_001"": 5,
""P00624_001"": 4}"|3972.8400000000006|13|42.1|182.433|547.3
O01706|2020-12-23|CANCELED|0001-01-01|U00501|U00037|"{""P00501_004"": 5}"|1625.19|5|87.36|436.800|436.8
O01707|2020-12-14|OK|2020-12-15|U00617|U00084|"{""P00617_016"": 2}"|3080.6|2|42.24|84.480|84.48
O01708|2020-12-27|OK|2021-01-02|U00626|U00258|"{""P00626_006"": 3}"|1760.8700000000001|3|5.02|15.060|15.059999999999999
O01709|2020-12-01|OK|2020-12-02|U00587|U00542|"{""P00587_002"": 1,
""P00587_002"": 2,
""P00587_002"": 3}"|6505.300000000002|6|75.93|151.860|455.58000000000004
O01710|2020-12-29|OK|2021-01-04|U00427|U00015|"{""P00427_006"": 1}"|1433.8|1|16.54|16.540|16.54
O01711|2020-12-10|OK|2020-12-19|U00496|U00469|"{""P00496_003"": 4}"|1932.5900000000001|4|5.01|20.040|20.04
O01712|2020-11-15|OK|2020-11-18|U00333|U00403|"{""P00333_008"": 2,
""P00333_013"": 5,
""P00333_007"": 4,
""P00333_005"": 4}"|2777.4400000000005|15|5.08|19.138|76.55
O01713|2020-12-08|CANCELED|0001-01-01|U00536|U00588|"{""P00536_003"": 4}"|1252.9099999999999|4|33.61|134.440|134.44
O01714|2020-11-10|OK|2020-11-12|U00489|U00110|"{""P00489_002"": 2,
""P00489_016"": 4}"|1792.0700000000002|6|5.01|15.030|30.06
O01715|2020-12-21|OK|2020-12-26|U00567|U00390|"{""P00567_007"": 2,
""P00567_007"": 1,
""P00567_004"": 3,
""P00567_005"": 4,
""P00567_006"": 4}"|2272.5699999999997|14|6.773999999999999|21.080|105.4
O01716|2020-11-09|OK|2020-11-13|U00267|U00165|"{""P00267_005"": 3}"|3575.4600000000014|3|30.56|91.680|91.67999999999999
O01717|2020-11-02|OK|2020-11-04|U00613|U00438|"{""P00613_001"": 1,
""P00613_002"": 4}"|892.9|5|14.365|49.915|99.83
O01718|2020-11-23|OK|2020-11-27|U00448|U00010|"{""P00448_002"": 5,
""P00448_003"": 5,
""P00448_006"": 3,
""P00448_002"": 4}"|1492.62|17|26.957499999999996|95.495|381.98
O01719|2020-12-03|OK|2020-12-14|U00382|U00262|"{""P00382_001"": 5}"|2233.97|5|||
O01720|2020-11-15|CANCELED|0001-01-01|U00585|U00047|"{""P00585_006"": 2}"|2826.1099999999997|2|20.09|40.180|40.18
O01721|2020-11-05|OK|2020-11-20|U00562|U00402|"{""P00562_004"": 2}"|1125.78|2|5.01|10.020|10.02
O01722|2020-12-23|OK|2020-12-30|U00599|U00557|"{""P00599_014"": 4,
""P00599_019"": 2,
""P00599_019"": 2}"|3430.880000000001|8|6.989999999999999|17.320|51.96
O01723|2020-12-30|OK|2021-01-11|U00401|U00381|"{""P00401_007"": 2,
""P00401_006"": 4}"|2537.8|6|9.65|24.390|48.78
O01724|2020-11-25|OK|2020-12-06|U00562|U00553|"{""P00562_009"": 5,
""P00562_001"": 2}"|3142.7699999999995|7|10.26|30.870|61.739999999999995
O01725|2020-12-30|OK|2021-01-02|U00622|U00281|"{""P00622_005"": 1,
""P00622_002"": 3}"|3875.8999999999996|4|16.36|36.800|73.60000000000001
O01726|2020-12-18|OK|2020-12-27|U00614|U00150|"{""P00614_012"": 3,
""P00614_006"": 1,
""P00614_001"": 1,
""P00614_001"": 3,
""P00614_006"": 3}"|3661.0899999999997|11|5.322|11.674|58.370000000000005
O01727|2020-11-16|OK|2020-11-20|U00489|U00441|"{""P00489_008"": 5,
""P00489_006"": 4,
""P00489_006"": 1,
""P00489_024"": 1,
""P00489_003"": 3}"|791.9399999999999|14|32.756|71.926|359.63
O01728|2020-12-10|OK|2020-12-19|U00576|U00326|"{""P00576_004"": 5,
""P00576_008"": 3,
""P00576_006"": 4,
""P00576_004"": 2,
""P00576_007"": 4}"|1755.85|18|5.7299999999999995|20.708|103.54
O01729|2020-11-13|OK|2020-11-23|U00567|U00191|"{""P00567_002"": 4,
""P00567_003"": 5,
""P00567_002"": 4}"|2045.1599999999999|13|8.77|40.450|121.35
O01730|2020-11-27|OK|2020-11-29|U00606|U00609|"{""P00606_001"": 1,
""P00606_001"": 4,
""P00606_001"": 4}"|1694.1799999999998|9|7.93|23.790|71.37
O01731|2020-11-11|OK|2020-11-23|U00500|U00276|"{""P00500_007"": 4,
""P00500_008"": 1,
""P00500_009"": 1,
""P00500_008"": 4,
""P00500_007"": 3}"|1835.89|13|21.782000000000004|58.292|291.46
O01732|2020-11-22|OK|2020-12-01|U00603|U00493|"{""P00603_001"": 2,
""P00603_001"": 4,
""P00603_001"": 3,
""P00603_001"": 2,
""P00603_001"": 5}"|2661.5199999999995|16|44.9|143.680|718.3999999999999
O01733|2020-11-18|OK|2020-11-25|U00576|U00620|"{""P00576_003"": 3}"|2826.699999999999|3|5.02|15.060|15.059999999999999
O01734|2020-11-24|OK|2020-12-02|U00555|U00474|"{""P00555_004"": 1,
""P00555_005"": 1,
""P00555_010"": 5,
""P00555_006"": 4}"|1243.6299999999999|11|15.7325|32.758|131.02999999999997
O01735|2020-12-04|OK|2020-12-18|U00555|U00235|"{""P00555_001"": 1,
""P00555_009"": 3,
""P00555_008"": 5}"|1808.1999999999996|9|25.816666666666666|119.010|357.03
O01736|2020-12-12|OK|2020-12-26|U00605|U00171|"{""P00605_005"": 1,
""P00605_005"": 4,
""P00605_005"": 2}"|3518.9900000000016|7|17.91|41.790|125.37
O01737|2020-11-27|OK|2020-11-29|U00605|U00535|"{""P00605_011"": 3,
""P00605_003"": 3,
""P00605_010"": 3,
""P00605_006"": 4,
""P00605_006"": 1}"|1926.6799999999996|14|30.212|89.630|448.15
O01738|2020-12-22|OK|2020-12-27|U00599|U00272|"{""P00599_010"": 1}"|2313.33|1|12.82|12.820|12.82
O01739|2020-12-06|OK|2020-12-20|U00559|U00479|"{""P00559_002"": 2,
""P00559_003"": 3,
""P00559_002"": 4}"|2578.2600000000007|9|5.2|15.600|46.8
O01740|2020-11-21|OK|2020-11-26|U00448|U00236|"{""P00448_005"": 3,
""P00448_004"": 5,
""P00448_007"": 4}"|2596.53|12|37.41666666666667|181.167|543.5
O01741|2020-11-02|OK|2020-11-05|U00489|U00481|"{""P00489_014"": 1,
""P00489_016"": 5,
""P00489_005"": 1,
""P00489_008"": 1,
""P00489_003"": 3}"|3243.3500000000004|11|25.266000000000002|31.278|156.39
O01742|2020-12-23|CANCELED|0001-01-01|U00555|U00610|"{""P00555_012"": 2}"|3119.02|2|81.73|163.460|163.46
O01743|2020-11-06|OK|2020-11-20|U00576|U00216|"{""P00576_003"": 1,
""P00576_006"": 5}"|1802.8899999999999|6|6.244999999999999|21.185|42.370000000000005
O01744|2020-12-24|OK|2021-01-08|U00536|U00377|"{""P00536_005"": 5}"|922.6299999999999|5|29.02|145.100|145.1
O01745|2020-12-27|OK|2021-01-07|U00517|U00082|"{""P00517_003"": 4,
""P00517_003"": 4,
""P00517_004"": 5,
""P00517_004"": 2,
""P00517_002"": 3}"|4931.770000000001|18|27.625999999999998|97.172|485.85999999999996
O01746|2020-11-18|OK|2020-11-25|U00594|U00151|"{""P00594_002"": 3,
""P00594_003"": 1,
""P00594_005"": 5,
""P00594_002"": 3}"|1872.5299999999995|12|20.0675|80.488|321.94999999999993
O01747|2020-11-26|OK|2020-12-06|U00622|U00448|"{""P00622_003"": 2}"|2895.09|2|18.89|37.780|37.78
O01748|2020-12-30|OK|2021-01-07|U00487|U00160|"{""P00487_001"": 3,
""P00487_001"": 4,
""P00487_005"": 4,
""P00487_005"": 4}"|3934.3999999999996|15|80.155|302.995|1211.98
O01749|2020-11-04|OK|2020-11-14|U00599|U00585|"{""P00599_004"": 1,
""P00599_007"": 1}"|3389.3900000000012|2|5.165|5.165|10.33
O01750|2020-11-10|OK|2020-11-15|U00589|U00477|"{""P00589_003"": 1}"|2021.1399999999999|1|5.01|5.010|5.01
O01751|2020-12-02|OK|2020-12-13|U00581|U00130|"{""P00581_002"": 5}"|1906.5599999999997|5|5.03|25.150|25.150000000000002
O01752|2020-11-25|OK|2020-12-09|U00468|U00512|"{""P00468_004"": 2,
""P00468_001"": 3,
""P00468_004"": 4,
""P00468_004"": 3,
""P00468_001"": 4}"|2274.06|16|40.998000000000005|123.996|619.98
O01753|2020-12-24|OK|2020-12-25|U00517|U00228|"{""P00517_004"": 3,
""P00517_002"": 2}"|1264.39|5|33.33|97.345|194.69
O01754|2020-11-19|OK|2020-12-04|U00589|U00463|"{""P00589_006"": 1,
""P00589_003"": 5}"|2140.64|6|15.16|25.180|50.36
O01755|2020-12-19|OK|2020-12-26|U00489|U00253|"{""P00489_005"": 3,
""P00489_009"": 1,
""P00489_024"": 3}"|1759.76|7|67.11666666666667|182.937|548.81
O01756|2020-11-14|CANCELED|0001-01-01|U00427|U00303|"{""P00427_003"": 4,
""P00427_005"": 2,
""P00427_004"": 1,
""P00427_003"": 5,
""P00427_004"": 2}"|1181.3899999999999|14|6.432|17.302|86.51
O01757|2020-11-16|OK|2020-11-17|U00562|U00306|"{""P00562_003"": 3,
""P00562_002"": 4,
""P00562_003"": 5}"|2099.27|12|26.24666666666667|104.987|314.96000000000004
O01758|2020-12-22|OK|2020-12-30|U00489|U00167|"{""P00489_003"": 4,
""P00489_027"": 1,
""P00489_002"": 5,
""P00489_027"": 4,
""P00489_006"": 5}"|3922.6|19|5.886|22.148|110.74000000000001
O01759|2020-11-16|CANCELED|0001-01-01|U00591|U00407|"{""P00591_001"": 2,
""P00591_001"": 5,
""P00591_001"": 4}"|3635.229999999999|11|62.44|228.947|686.8399999999999
O01760|2020-12-12|OK|2020-12-19|U00485|U00558|"{""P00485_001"": 1,
""P00485_005"": 3,
""P00485_006"": 1,
""P00485_007"": 5,
""P00485_007"": 2}"|2544.82|12|10.812000000000001|18.466|92.33
O01761|2020-12-02|OK|2020-12-17|U00622|U00129|"{""P00622_002"": 2,
""P00622_008"": 2,
""P00622_004"": 1}"|1497.82|5|27.973333333333333|36.457|109.37
O01762|2020-11-16|CANCELED|0001-01-01|U00448|U00162|"{""P00448_010"": 2,
""P00448_007"": 1}"|3572.7|3|5.73|8.955|17.91
O01763|2020-11-08|OK|2020-11-14|U00362|U00086|"{""P00362_005"": 4,
""P00362_008"": 1,
""P00362_006"": 3}"|4564.5700000000015|8|18.21|54.333|163.0
O01764|2020-12-11|OK|2020-12-23|U00555|U00478|"{""P00555_002"": 1}"|2254.54|1|5.08|5.080|5.08
O01765|2020-12-28|OK|2020-12-29|U00429|U00614|"{""P00429_001"": 1,
""P00429_001"": 5,
""P00429_001"": 1,
""P00429_001"": 1,
""P00429_001"": 2}"|2103.75|10|30.24|60.480|302.4
O01766|2020-12-24|OK|2021-01-08|U00626|U00589|"{""P00626_007"": 2,
""P00626_002"": 2,
""P00626_004"": 3,
""P00626_002"": 4,
""P00626_001"": 4}"|2602.9100000000003|15|39.8|121.314|606.5699999999999
O01767|2020-12-16|OK|2020-12-21|U00527|U00198|"{""P00527_002"": 1}"|1888.7099999999994|1|51.94|51.940|51.94
O01768|2020-12-05|OK|2020-12-19|U00617|U00356|"{""P00617_016"": 1,
""P00617_003"": 3,
""P00617_001"": 2,
""P00617_005"": 3,
""P00617_006"": 1}"|5135.149999999999|10|29.028|51.770|258.84999999999997
O01769|2020-11-18|CANCELED|0001-01-01|U00435|U00324|"{""P00435_002"": 2}"|1602.4999999999995|2|5.03|10.060|10.06
O01770|2020-11-30|OK|2020-12-10|U00451|U00610|"{""P00451_005"": 2,
""P00451_006"": 4,
""P00451_005"": 1,
""P00451_007"": 3,
""P00451_003"": 5}"|3119.02|15|54.646|115.250|576.25
O01771|2020-11-18|OK|2020-11-24|U00415|U00308|"{""P00415_001"": 3,
""P00415_002"": 1,
""P00415_002"": 1,
""P00415_001"": 2}"|5532.76|7|5.305|9.475|37.89999999999999
O01772|2020-11-09|OK|2020-11-20|U00551|U00489|"{""P00551_007"": 3,
""P00551_001"": 2}"|2610.7599999999998|5|44.035000000000004|129.600|259.2
O01773|2020-11-20|OK|2020-11-26|U00576|U00256|"{""P00576_003"": 5,
""P00576_002"": 2}"|1184.7899999999997|7|5.02|17.570|35.14
O01774|2020-12-12|OK|2020-12-13|U00496|U00333|"{""P00496_005"": 3}"|1402.6099999999997|3|5.01|15.030|15.03
O01775|2020-11-03|OK|2020-11-17|U00599|U00286|"{""P00599_006"": 3,
""P00599_018"": 4,
""P00599_002"": 2,
""P00599_019"": 1,
""P00599_002"": 1}"|2693.0100000000007|11|6.064|13.204|66.02
O01776|2020-12-25|OK|2020-12-31|U00415|U00522|"{""P00415_001"": 4,
""P00415_002"": 5}"|2519.45|9|5.305|23.745|47.489999999999995
O01777|2020-12-05|OK|2020-12-19|U00333|U00264|"{""P00333_011"": 5,
""P00333_004"": 1,
""P00333_007"": 2,
""P00333_002"": 1}"|2812.57|9|31.832500000000003|126.595|506.38
O01778|2020-12-17|OK|2020-12-29|U00599|U00069|"{""P00599_014"": 5,
""P00599_004"": 3,
""P00599_019"": 3,
""P00599_019"": 4,
""P00599_003"": 4}"|1533.0399999999995|19|6.5840000000000005|24.678|123.39
O01779|2020-11-26|OK|2020-12-11|U00581|U00092|"{""P00581_001"": 3,
""P00581_002"": 1}"|1969.8899999999996|4|5.24|10.690|21.380000000000003
O01780|2020-11-29|OK|2020-12-09|U00400|U00601|"{""P00400_007"": 2,
""P00400_004"": 3,
""P00400_003"": 5,
""P00400_002"": 2}"|1991.3499999999995|12|41.13|120.273|481.09000000000003
O01781|2020-12-14|OK|2020-12-20|U00592|U00235|"{""P00592_001"": 1,
""P00592_001"": 2,
""P00592_001"": 3,
""P00592_001"": 3}"|1808.1999999999996|9|9.39|21.128|84.51
O01782|2020-12-11|OK|2020-12-25|U00579|U00520|"{""P00579_005"": 3,
""P00579_002"": 2,
""P00579_004"": 2,
""P00579_004"": 3,
""P00579_003"": 5}"|4658.889999999999|15|24.162499999999998|51.404|257.02
O01783|2020-12-11|OK|2020-12-18|U00562|U00038|"{""P00562_003"": 3}"|2845.43|3|5.03|15.090|15.09
O01784|2020-11-29|OK|2020-12-14|U00562|U00166|"{""P00562_007"": 1,
""P00562_001"": 5}"|5828.609999999998|6|10.37|37.610|75.22
O01785|2020-12-24|OK|2021-01-08|U00483|U00062|"{""P00483_002"": 1,
""P00483_003"": 5}"|3059.480000000001|6|60.0|121.060|242.12
O01786|2020-11-11|OK|2020-11-13|U00506|U00144|"{""P00506_004"": 2}"|2088.6299999999997|2|22.65|45.300|45.3
O01787|2020-11-23|OK|2020-12-03|U00325|U00540|"{""P00325_012"": 1,
""P00325_015"": 4}"|2227.72|5|5.775|15.195|30.39
O01788|2020-12-28|OK|2021-01-11|U00576|U00082|"{""P00576_006"": 4,
""P00576_001"": 4,
""P00576_011"": 1}"|4931.770000000001|9|13.443333333333333|35.443|106.32999999999998
O01789|2020-12-18|OK|2020-12-19|U00622|U00293|"{""P00622_002"": 3,
""P00622_008"": 3,
""P00622_005"": 1,
""P00622_009"": 5}"|2031.8799999999994|12|10.72|28.595|114.38000000000001
O01790|2020-11-25|OK|2020-12-06|U00496|U00195|"{""P00496_009"": 1,
""P00496_008"": 3,
""P00496_006"": 5,
""P00496_004"": 5,
""P00496_002"": 4}"|3311.67|18|43.352|167.498|837.49
O01791|2020-12-21|OK|2021-01-03|U00617|U00150|"{""P00617_013"": 5,
""P00617_010"": 1,
""P00617_011"": 5,
""P00617_003"": 4}"|3661.0899999999997|15|22.97|108.215|432.86
O01792|2020-12-18|OK|2020-12-25|U00599|U00040|"{""P00599_021"": 5,
""P00599_010"": 3,
""P00599_011"": 5,
""P00599_015"": 5,
""P00599_009"": 1}"|2113.8099999999995|19|7.031999999999999|26.016|130.07999999999998
