order_id;order_date;order_status;delivery_date;seller_id;buyer_id;product_quantities
O01219;29/12/2020;OK;2/01/2021;U00505;U00064;"{""P00505_003"": 5,
""P00505_004"": 5}"
O01220;21/11/2020;OK;3/12/2020;U00567;U00156;"{""P00567_004"": 1,
""P00567_005"": 3,
""P00567_006"": 3,
""P00567_007"": 3}"
O01221;20/12/2020;OK;2/01/2021;U00595;U00044;"{""P00595_002"": 2,
""P00595_003"": 5,
""P00595_001"": 4,
""P00595_001"": 1,
""P00595_002"": 3}"
O01222;22/12/2020;OK;31/12/2020;U00545;U00401;"{""P00545_001"": 3,
""P00545_001"": 3,
""P00545_003"": 4,
""P00545_002"": 5,
""P00545_005"": 3}"
O01223;11/12/2020;OK;19/12/2020;U00538;U00225;"{""P00538_004"": 1}"
O01224;19/12/2020;OK;28/12/2020;U00617;U00106;"{""P00617_001"": 3,
""P00617_016"": 4,
""P00617_015"": 5,
""P00617_015"": 3}"
O01225;25/12/2020;OK;3/01/2021;U00239;U00494;"{""P00239_003"": 5}"
O01226;8/12/2020;OK;16/12/2020;U00506;U00606;"{""P00506_003"": 4}"
O01227;7/12/2020;OK;15/12/2020;U00382;U00336;"{""P00382_001"": 4}"
O01228;29/12/2020;CANCELED;;U00524;U00342;"{""P00524_001"": 1,
""P00524_001"": 4,
""P00524_001"": 5,
""P00524_001"": 2,
""P00524_001"": 2}"
O01229;26/12/2020;CANCELED;;U00427;U00603;"{""P00427_005"": 4,
""P00427_004"": 1,
""P00427_002"": 2,
""P00427_003"": 2,
""P00427_003"": 3}"
O01230;11/12/2020;OK;15/12/2020;U00599;U00300;"{""P00599_016"": 1}"
O01231;22/12/2020;OK;26/12/2020;U00501;U00524;"{""P00501_001"": 4,
""P00501_002"": 5,
""P00501_002"": 1,
""P00501_003"": 2,
""P00501_006"": 4}"
O01232;19/11/2020;OK;30/11/2020;U00555;U00249;"{""P00555_009"": 3,
""P00555_005"": 4,
""P00555_004"": 3,
""P00555_009"": 5,
""P00555_008"": 4}"
O01233;27/12/2020;OK;29/12/2020;U00400;U00300;"{""P00400_003"": 2}"
O01234;12/12/2020;OK;20/12/2020;U00551;U00156;"{""P00551_009"": 3}"
O01235;9/12/2020;OK;18/12/2020;U00535;U00602;"{""P00535_005"": 5}"
O01236;25/12/2020;CANCELED;;U00559;U00048;"{""P00559_009"": 5,
""P00559_008"": 3,
""P00559_001"": 5,
""P00559_009"": 1,
""P00559_007"": 5}"
O01237;16/11/2020;OK;17/11/2020;U00386;U00447;"{""P00386_017"": 4}"
O01238;24/12/2020;CANCELED;;U00622;U00431;"{""P00622_008"": 3,
""P00622_003"": 3}"
O01239;16/11/2020;OK;18/11/2020;U00595;U00537;"{""P00595_003"": 2,
""P00595_002"": 1,
""P00595_001"": 4,
""P00595_001"": 1,
""P00595_001"": 5}"
O01240;2/12/2020;CANCELED;;U00399;U00350;"{""P00399_007"": 1,
""P00399_010"": 4}"
O01241;19/12/2020;OK;1/01/2021;U00496;U00282;"{""P00496_003"": 5}"
O01242;24/11/2020;CANCELED;;U00589;U00324;"{""P00589_001"": 1}"
O01243;5/11/2020;OK;19/11/2020;U00580;U00150;"{""P00580_002"": 1,
""P00580_001"": 5,
""P00580_003"": 3,
""P00580_002"": 3,
""P00580_001"": 1}"
O01244;14/11/2020;OK;25/11/2020;U00513;U00095;"{""P00513_006"": 5}"
O01245;27/11/2020;OK;28/11/2020;U00386;U00590;"{""P00386_003"": 2}"
O01246;19/11/2020;CANCELED;;U00594;U00479;"{""P00594_004"": 1,
""P00594_005"": 5,
""P00594_001"": 4,
""P00594_003"": 4}"
O01247;9/11/2020;OK;10/11/2020;U00401;U00381;"{""P00401_006"": 5,
""P00401_008"": 3,
""P00401_004"": 3,
""P00401_002"": 5,
""P00401_005"": 3}"
O01248;13/11/2020;OK;16/11/2020;U00489;U00330;"{""P00489_023"": 4,
""P00489_005"": 4,
""P00489_014"": 2,
""P00489_011"": 4}"
O01249;27/12/2020;OK;10/01/2021;U00324;U00111;"{""P00324_006"": 2}"
O01250;8/12/2020;CANCELED;;U00579;U00187;"{""P00579_004"": 2,
""P00579_002"": 1,
""P00579_001"": 2,
""P00579_005"": 2}"
O01251;12/11/2020;OK;19/11/2020;U00477;U00512;"{""P00477_003"": 2,
""P00477_003"": 4,
""P00477_003"": 2}"
O01252;16/12/2020;CANCELED;;U00576;U00302;"{""P00576_002"": 1}"
O01253;5/12/2020;CANCELED;;U00234;U00445;"{""P00234_001"": 3,
""P00234_001"": 1,
""P00234_001"": 1}"
O01254;24/12/2020;CANCELED;;U00324;U00556;"{""P00324_002"": 4,
""P00324_001"": 2,
""P00324_006"": 5}"
O01255;20/12/2020;OK;26/12/2020;U00567;U00608;"{""P00567_003"": 4,
""P00567_006"": 3,
""P00567_004"": 2}"
O01256;16/12/2020;OK;23/12/2020;U00574;U00607;"{""P00574_001"": 4,
""P00574_001"": 1}"
O01257;26/11/2020;OK;28/11/2020;U00592;U00142;"{""P00592_001"": 4,
""P00592_001"": 4,
""P00592_001"": 5,
""P00592_001"": 5}"
O01258;12/12/2020;OK;13/12/2020;U00617;U00169;"{""P00617_006"": 5}"
O01259;29/12/2020;OK;9/01/2021;U00579;U00142;"{""P00579_004"": 2,
""P00579_005"": 4,
""P00579_001"": 1}"
O01260;15/12/2020;CANCELED;;U00543;U00101;"{""P00543_002"": 4}"
O01261;9/11/2020;OK;14/11/2020;U00622;U00087;"{""P00622_007"": 3}"
O01262;30/12/2020;OK;12/01/2021;U00447;U00560;"{""P00447_003"": 4,
""P00447_004"": 4,
""P00447_001"": 3,
""P00447_003"": 3,
""P00447_006"": 1}"
O01263;15/11/2020;OK;27/11/2020;U00513;U00270;"{""P00513_003"": 4,
""P00513_005"": 3}"
O01264;27/12/2020;OK;30/12/2020;U00605;U00322;"{""P00605_007"": 1,
""P00605_008"": 1,
""P00605_010"": 4,
""P00605_011"": 4,
""P00605_009"": 2}"
O01265;20/12/2020;OK;30/12/2020;U00589;U00110;"{""P00589_003"": 2,
""P00589_007"": 1}"
O01266;22/11/2020;OK;2/12/2020;U00535;U00064;"{""P00535_006"": 3,
""P00535_002"": 4,
""P00535_002"": 1,
""P00535_005"": 2,
""P00535_002"": 1}"
O01267;14/12/2020;OK;24/12/2020;U00562;U00400;"{""P00562_001"": 2,
""P00562_009"": 4}"
O01268;17/12/2020;CANCELED;;U00581;U00570;"{""P00581_001"": 5}"
O01269;7/11/2020;CANCELED;;U00535;U00011;"{""P00535_004"": 2,
""P00535_003"": 1,
""P00535_007"": 5,
""P00535_004"": 3,
""P00535_001"": 4}"
O01270;11/11/2020;CANCELED;;U00487;U00055;"{""P00487_004"": 4}"
O01271;2/11/2020;OK;10/11/2020;U00563;U00601;"{""P00563_002"": 3,
""P00563_001"": 3,
""P00563_004"": 1}"
O01272;22/11/2020;OK;27/11/2020;U00489;U00262;"{""P00489_018"": 2,
""P00489_009"": 3,
""P00489_007"": 3}"
O01273;15/11/2020;OK;23/11/2020;U00489;U00094;"{""P00489_006"": 5}"
O01274;11/12/2020;OK;19/12/2020;U00594;U00366;"{""P00594_004"": 3}"
O01275;17/11/2020;CANCELED;;U00448;U00619;"{""P00448_007"": 4}"
O01276;8/12/2020;OK;16/12/2020;U00622;U00091;"{""P00622_008"": 5,
""P00622_006"": 1,
""P00622_008"": 5,
""P00622_001"": 3}"
O01277;12/11/2020;OK;14/11/2020;U00376;U00137;"{""P00376_015"": 3}"
O01278;26/12/2020;OK;30/12/2020;U00506;U00372;"{""P00506_003"": 4,
""P00506_001"": 1,
""P00506_001"": 2,
""P00506_001"": 1}"
O01279;1/11/2020;CANCELED;;U00594;U00114;"{""P00594_004"": 1,
""P00594_004"": 5,
""P00594_002"": 5,
""P00594_002"": 4}"
O01280;17/11/2020;OK;29/11/2020;U00408;U00100;"{""P00408_012"": 4,
""P00408_009"": 2}"
O01281;13/11/2020;OK;20/11/2020;U00447;U00532;"{""P00447_006"": 5,
""P00447_007"": 1,
""P00447_008"": 4,
""P00447_005"": 3,
""P00447_002"": 2}"
O01282;26/12/2020;OK;31/12/2020;U00559;U00304;"{""P00559_009"": 1,
""P00559_004"": 3,
""P00559_001"": 5,
""P00559_001"": 2}"
O01283;17/11/2020;OK;23/11/2020;U00589;U00455;"{""P00589_009"": 4,
""P00589_008"": 5,
""P00589_003"": 4,
""P00589_006"": 3}"
O01284;15/11/2020;CANCELED;;U00448;U00572;"{""P00448_004"": 1,
""P00448_004"": 4,
""P00448_005"": 5,
""P00448_006"": 4}"
O01285;9/11/2020;OK;10/11/2020;U00617;U00150;"{""P00617_008"": 5}"
O01286;8/11/2020;OK;21/11/2020;U00373;U00368;"{""P00373_005"": 3,
""P00373_002"": 1,
""P00373_004"": 3,
""P00373_001"": 2,
""P00373_005"": 1}"
O01287;26/11/2020;OK;7/12/2020;U00617;U00074;"{""P00617_003"": 2,
""P00617_009"": 5,
""P00617_012"": 5,
""P00617_007"": 3,
""P00617_009"": 3}"
O01288;17/11/2020;OK;20/11/2020;U00489;U00205;"{""P00489_025"": 1,
""P00489_017"": 3}"
O01289;9/12/2020;OK;18/12/2020;U00559;U00383;"{""P00559_004"": 4}"
O01290;18/11/2020;OK;1/12/2020;U00614;U00492;"{""P00614_006"": 3,
""P00614_011"": 3,
""P00614_001"": 5,
""P00614_009"": 5,
""P00614_006"": 5}"
O01291;18/12/2020;CANCELED;;U00439;U00198;"{""P00439_001"": 5,
""P00439_001"": 4,
""P00439_001"": 3,
""P00439_001"": 1}"
O01292;14/12/2020;OK;24/12/2020;U00580;U00386;"{""P00580_003"": 3,
""P00580_003"": 5,
""P00580_001"": 1}"
O01293;4/11/2020;OK;13/11/2020;U00620;U00392;"{""P00620_001"": 2,
""P00620_002"": 5,
""P00620_002"": 3,
""P00620_001"": 5,
""P00620_002"": 5}"
O01294;7/11/2020;OK;18/11/2020;U00595;U00520;"{""P00595_002"": 4,
""P00595_001"": 1,
""P00595_001"": 2}"
O01295;4/11/2020;OK;12/11/2020;U00513;U00281;"{""P00513_003"": 5,
""P00513_005"": 2,
""P00513_004"": 1}"
O01296;22/11/2020;OK;4/12/2020;U00272;U00189;"{""P00272_006"": 3,
""P00272_003"": 2}"
O01297;8/11/2020;OK;10/11/2020;U00380;U00068;"{""P00380_005"": 5,
""P00380_007"": 4,
""P00380_003"": 3}"
O01298;23/12/2020;OK;24/12/2020;U00622;U00278;"{""P00622_006"": 4}"
O01299;25/11/2020;OK;3/12/2020;U00408;U00520;"{""P00408_005"": 3,
""P00408_007"": 2,
""P00408_006"": 1,
""P00408_004"": 4,
""P00408_009"": 3}"
O01300;12/11/2020;CANCELED;;U00501;U00005;"{""P00501_001"": 1,
""P00501_001"": 1,
""P00501_006"": 2}"
O01301;7/11/2020;OK;10/11/2020;U00538;U00208;"{""P00538_004"": 1}"
O01302;12/11/2020;CANCELED;;U00555;U00061;"{""P00555_005"": 2,
""P00555_009"": 5,
""P00555_006"": 5,
""P00555_012"": 2}"
O01303;30/12/2020;OK;1/01/2021;U00624;U00556;"{""P00624_003"": 3,
""P00624_002"": 5,
""P00624_001"": 2,
""P00624_001"": 5,
""P00624_001"": 4}"
O01304;15/12/2020;CANCELED;;U00626;U00327;"{""P00626_004"": 1}"
O01305;8/12/2020;CANCELED;;U00512;U00009;"{""P00512_001"": 1,
""P00512_003"": 5,
""P00512_003"": 3,
""P00512_001"": 4,
""P00512_001"": 4}"
O01306;24/11/2020;OK;25/11/2020;U00260;U00339;"{""P00260_001"": 2}"
O01307;23/12/2020;OK;1/01/2021;U00562;U00611;"{""P00562_010"": 1}"
O01308;1/12/2020;CANCELED;;U00622;U00614;"{""P00622_004"": 1}"
O01309;25/11/2020;OK;9/12/2020;U00605;U00256;"{""P00605_001"": 2}"
O01310;25/12/2020;OK;4/01/2021;U00474;U00086;"{""P00474_008"": 2,
""P00474_001"": 5,
""P00474_004"": 5}"
O01311;4/12/2020;OK;6/12/2020;U00513;U00602;"{""P00513_003"": 2,
""P00513_002"": 3,
""P00513_006"": 4,
""P00513_002"": 3,
""P00513_001"": 4}"
O01312;20/12/2020;OK;3/01/2021;U00489;U00230;"{""P00489_005"": 2,
""P00489_014"": 3,
""P00489_008"": 2,
""P00489_009"": 4}"
O01313;8/11/2020;CANCELED;;U00306;U00131;"{""P00306_006"": 1,
""P00306_001"": 2,
""P00306_002"": 1,
""P00306_004"": 2}"
O01314;27/11/2020;CANCELED;;U00617;U00370;"{""P00617_003"": 5}"
O01315;1/11/2020;OK;2/11/2020;U00585;U00150;"{""P00585_001"": 5,
""P00585_001"": 4}"
O01316;7/12/2020;OK;16/12/2020;U00418;U00437;"{""P00418_001"": 1,
""P00418_001"": 5}"
O01317;12/12/2020;OK;17/12/2020;U00579;U00445;"{""P00579_004"": 1,
""P00579_003"": 1,
""P00579_001"": 1,
""P00579_001"": 4,
""P00579_003"": 2}"
O01318;10/12/2020;CANCELED;;U00595;U00299;"{""P00595_002"": 4,
""P00595_003"": 1,
""P00595_003"": 2}"
O01319;3/11/2020;OK;15/11/2020;U00406;U00315;"{""P00406_007"": 3}"
O01320;5/11/2020;CANCELED;;U00555;U00319;"{""P00555_001"": 4}"
O01321;15/12/2020;OK;19/12/2020;U00535;U00194;"{""P00535_007"": 1}"
O01322;24/11/2020;OK;29/11/2020;U00406;U00347;"{""P00406_007"": 3,
""P00406_006"": 2,
""P00406_006"": 3}"
O01323;5/11/2020;OK;20/11/2020;U00563;U00254;"{""P00563_002"": 5,
""P00563_004"": 1}"
O01324;21/12/2020;OK;2/01/2021;U00386;U00422;"{""P00386_019"": 3,
""P00386_012"": 1,
""P00386_009"": 1}"
O01325;4/12/2020;CANCELED;;U00555;U00564;"{""P00555_007"": 4,
""P00555_011"": 2}"
O01326;7/11/2020;OK;16/11/2020;U00614;U00238;"{""P00614_004"": 2,
""P00614_004"": 1,
""P00614_011"": 5}"
O01327;22/12/2020;OK;3/01/2021;U00539;U00097;"{""P00539_001"": 4,
""P00539_004"": 5,
""P00539_003"": 1,
""P00539_003"": 1,
""P00539_001"": 2}"
O01328;14/11/2020;OK;18/11/2020;U00448;U00054;"{""P00448_008"": 2,
""P00448_010"": 4,
""P00448_004"": 5,
""P00448_004"": 5,
""P00448_010"": 4}"
O01329;8/11/2020;OK;10/11/2020;U00599;U00172;"{""P00599_015"": 3,
""P00599_020"": 5,
""P00599_002"": 2,
""P00599_016"": 5}"
O01330;17/11/2020;OK;28/11/2020;U00599;U00390;"{""P00599_016"": 4}"
O01331;4/11/2020;OK;16/11/2020;U00427;U00477;"{""P00427_005"": 3}"
O01332;9/11/2020;OK;16/11/2020;U00617;U00570;"{""P00617_006"": 2,
""P00617_016"": 1,
""P00617_003"": 4}"
O01333;3/11/2020;OK;4/11/2020;U00513;U00196;"{""P00513_005"": 1}"
O01334;17/12/2020;OK;31/12/2020;U00538;U00588;"{""P00538_002"": 2,
""P00538_002"": 3,
""P00538_004"": 5,
""P00538_004"": 5,
""P00538_003"": 5}"
O01335;30/11/2020;OK;1/12/2020;U00614;U00061;"{""P00614_009"": 3}"
O01336;22/12/2020;OK;27/12/2020;U00617;U00270;"{""P00617_012"": 3,
""P00617_010"": 1,
""P00617_009"": 5,
""P00617_006"": 1,
""P00617_013"": 4}"
O01337;13/12/2020;OK;15/12/2020;U00605;U00160;"{""P00605_005"": 2}"
O01338;13/12/2020;CANCELED;;U00585;U00397;"{""P00585_004"": 4,
""P00585_008"": 5}"
O01339;5/12/2020;OK;15/12/2020;U00613;U00455;"{""P00613_001"": 2,
""P00613_002"": 2,
""P00613_001"": 4,
""P00613_001"": 5,
""P00613_001"": 4}"
O01340;17/12/2020;OK;31/12/2020;U00400;U00125;"{""P00400_001"": 3}"
O01341;7/11/2020;OK;9/11/2020;U00595;U00254;"{""P00595_002"": 2}"
O01342;4/11/2020;OK;15/11/2020;U00300;U00134;"{""P00300_001"": 3,
""P00300_001"": 3,
""P00300_001"": 1,
""P00300_001"": 4}"
O01343;5/12/2020;OK;15/12/2020;U00506;U00540;"{""P00506_004"": 2,
""P00506_003"": 5,
""P00506_004"": 2,
""P00506_001"": 5}"
O01344;24/11/2020;OK;9/12/2020;U00585;U00391;"{""P00585_006"": 5,
""P00585_008"": 2,
""P00585_008"": 4}"
O01345;3/12/2020;OK;10/12/2020;U00485;U00569;"{""P00485_001"": 3}"
O01346;14/12/2020;OK;25/12/2020;U00589;U00202;"{""P00589_001"": 5}"
O01347;4/11/2020;CANCELED;;U00589;U00546;"{""P00589_005"": 3,
""P00589_002"": 2}"
O01348;7/11/2020;OK;10/11/2020;U00399;U00092;"{""P00399_001"": 1,
""P00399_006"": 3,
""P00399_008"": 3,
""P00399_009"": 4}"
O01349;12/11/2020;OK;18/11/2020;U00617;U00502;"{""P00617_015"": 1}"
O01350;8/12/2020;OK;19/12/2020;U00573;U00053;"{""P00573_001"": 2}"
O01351;30/12/2020;OK;13/01/2021;U00544;U00205;"{""P00544_001"": 3,
""P00544_001"": 1}"
O01352;27/11/2020;OK;4/12/2020;U00563;U00555;"{""P00563_003"": 5,
""P00563_004"": 3,
""P00563_002"": 1}"
O01353;26/12/2020;CANCELED;;U00485;U00247;"{""P00485_007"": 3,
""P00485_007"": 2,
""P00485_001"": 1}"
O01354;26/12/2020;OK;9/01/2021;U00589;U00196;"{""P00589_007"": 3}"
O01355;18/12/2020;OK;23/12/2020;U00599;U00562;"{""P00599_020"": 2,
""P00599_008"": 1,
""P00599_013"": 4,
""P00599_005"": 4,
""P00599_002"": 5}"
O01356;7/11/2020;OK;14/11/2020;U00418;U00509;"{""P00418_003"": 1,
""P00418_004"": 3,
""P00418_002"": 3}"
O01357;29/12/2020;OK;2/01/2021;U00448;U00218;"{""P00448_009"": 2,
""P00448_005"": 1}"
O01358;5/12/2020;CANCELED;;U00531;U00440;"{""P00531_001"": 1,
""P00531_001"": 4,
""P00531_001"": 2}"
O01359;1/12/2020;OK;4/12/2020;U00624;U00585;"{""P00624_001"": 4,
""P00624_001"": 4,
""P00624_003"": 1,
""P00624_001"": 5,
""P00624_003"": 1}"
O01360;2/12/2020;OK;13/12/2020;U00355;U00542;"{""P00355_001"": 5,
""P00355_002"": 1}"
O01361;29/12/2020;CANCELED;;U00605;U00281;"{""P00605_004"": 3,
""P00605_005"": 1,
""P00605_007"": 1}"
O01362;13/12/2020;OK;16/12/2020;U00474;U00194;"{""P00474_009"": 1}"
O01363;10/12/2020;OK;16/12/2020;U00386;U00524;"{""P00386_013"": 2,
""P00386_008"": 3,
""P00386_007"": 1,
""P00386_002"": 5}"
O01364;3/11/2020;CANCELED;;U00505;U00107;"{""P00505_004"": 4}"
O01365;18/12/2020;OK;19/12/2020;U00617;U00419;"{""P00617_003"": 1}"
O01366;28/12/2020;CANCELED;;U00599;U00082;"{""P00599_004"": 1,
""P00599_018"": 2,
""P00599_002"": 5,
""P00599_011"": 1}"
O01367;18/11/2020;CANCELED;;U00622;U00182;"{""P00622_006"": 4,
""P00622_009"": 5,
""P00622_005"": 1,
""P00622_007"": 1}"
O01368;30/12/2020;OK;12/01/2021;U00591;U00051;"{""P00591_001"": 1,
""P00591_001"": 1,
""P00591_001"": 5}"
O01369;10/12/2020;OK;20/12/2020;U00559;U00067;"{""P00559_004"": 5}"
O01370;31/12/2020;OK;7/01/2021;U00500;U00383;"{""P00500_009"": 5,
""P00500_009"": 2,
""P00500_002"": 2,
""P00500_009"": 1,
""P00500_001"": 4}"
O01371;28/12/2020;OK;8/01/2021;U00576;U00575;"{""P00576_004"": 3}"
O01372;24/12/2020;OK;7/01/2021;U00617;U00187;"{""P00617_004"": 1,
""P00617_003"": 2}"
O01373;9/12/2020;OK;14/12/2020;U00418;U00186;"{""P00418_002"": 4}"
O01374;2/12/2020;CANCELED;;U00325;U00282;"{""P00325_011"": 5,
""P00325_014"": 2}"
O01375;16/12/2020;OK;29/12/2020;U00599;U00193;"{""P00599_009"": 3}"
O01376;24/12/2020;OK;2/01/2021;U00595;U00448;"{""P00595_001"": 5,
""P00595_001"": 2,
""P00595_002"": 2,
""P00595_001"": 1,
""P00595_004"": 5}"
O01377;10/12/2020;OK;20/12/2020;U00376;U00092;"{""P00376_013"": 3,
""P00376_001"": 3,
""P00376_005"": 3,
""P00376_010"": 1,
""P00376_020"": 3}"
O01378;20/12/2020;OK;21/12/2020;U00418;U00337;"{""P00418_004"": 4}"
O01379;1/12/2020;CANCELED;;U00563;U00066;"{""P00563_004"": 5,
""P00563_002"": 5,
""P00563_003"": 4,
""P00563_004"": 3}"
O01380;5/11/2020;OK;9/11/2020;U00536;U00280;"{""P00536_004"": 1}"
O01381;7/11/2020;OK;10/11/2020;U00539;U00174;"{""P00539_003"": 1,
""P00539_001"": 5}"
O01382;29/12/2020;OK;2/01/2021;U00563;U00085;"{""P00563_001"": 4,
""P00563_004"": 3,
""P00563_004"": 2,
""P00563_002"": 5,
""P00563_004"": 4}"
O01383;5/11/2020;OK;18/11/2020;U00538;U00486;"{""P00538_003"": 2,
""P00538_002"": 3,
""P00538_001"": 4,
""P00538_003"": 1}"
O01384;17/12/2020;OK;1/01/2021;U00555;U00301;"{""P00555_008"": 5}"
O01385;30/11/2020;CANCELED;;U00599;U00034;"{""P00599_013"": 1}"
O01386;30/11/2020;CANCELED;;U00272;U00461;"{""P00272_004"": 5,
""P00272_001"": 3,
""P00272_003"": 1,
""P00272_004"": 5,
""P00272_006"": 1}"
O01387;7/11/2020;OK;19/11/2020;U00562;U00431;"{""P00562_003"": 3,
""P00562_012"": 5,
""P00562_008"": 2}"
O01388;27/11/2020;OK;28/11/2020;U00562;U00539;"{""P00562_005"": 1,
""P00562_005"": 5,
""P00562_005"": 1,
""P00562_009"": 4,
""P00562_006"": 2}"
O01389;8/11/2020;OK;11/11/2020;U00562;U00451;"{""P00562_011"": 1,
""P00562_001"": 5,
""P00562_009"": 4,
""P00562_001"": 1,
""P00562_005"": 1}"
O01390;1/12/2020;CANCELED;;U00581;U00005;"{""P00581_002"": 1}"
O01391;29/11/2020;CANCELED;;U00505;U00394;"{""P00505_004"": 1,
""P00505_001"": 3,
""P00505_002"": 5,
""P00505_008"": 1,
""P00505_004"": 2}"
O01392;24/12/2020;OK;28/12/2020;U00578;U00244;"{""P00578_001"": 5,
""P00578_001"": 3}"
O01393;2/12/2020;OK;16/12/2020;U00593;U00241;"{""P00593_001"": 2}"
O01394;9/12/2020;OK;18/12/2020;U00256;U00001;"{""P00256_001"": 1}"
O01395;6/11/2020;CANCELED;;U00603;U00123;"{""P00603_001"": 1}"
O01396;13/12/2020;OK;24/12/2020;U00585;U00491;"{""P00585_007"": 5,
""P00585_008"": 3}"
O01397;9/11/2020;OK;10/11/2020;U00426;U00128;"{""P00426_002"": 3,
""P00426_002"": 2,
""P00426_003"": 3,
""P00426_003"": 4,
""P00426_002"": 4}"
O01398;6/12/2020;OK;18/12/2020;U00287;U00336;"{""P00287_001"": 5,
""P00287_003"": 4,
""P00287_004"": 2,
""P00287_007"": 3,
""P00287_002"": 5}"
O01399;28/12/2020;OK;29/12/2020;U00500;U00167;"{""P00500_001"": 5}"
O01400;23/11/2020;OK;6/12/2020;U00606;U00172;"{""P00606_001"": 4,
""P00606_001"": 5,
""P00606_001"": 5}"
O01401;12/11/2020;OK;14/11/2020;U00551;U00340;"{""P00551_002"": 5}"
O01402;5/11/2020;OK;20/11/2020;U00256;U00586;"{""P00256_001"": 1}"
O01403;6/11/2020;CANCELED;;U00521;U00383;"{""P00521_001"": 3,
""P00521_002"": 1,
""P00521_001"": 3,
""P00521_001"": 4,
""P00521_001"": 2}"
O01404;4/11/2020;OK;14/11/2020;U00562;U00152;"{""P00562_005"": 1,
""P00562_013"": 2,
""P00562_005"": 5}"
O01405;3/11/2020;OK;7/11/2020;U00606;U00153;"{""P00606_001"": 2,
""P00606_001"": 4,
""P00606_001"": 3}"
O01406;9/12/2020;OK;11/12/2020;U00520;U00405;"{""P00520_005"": 1}"
O01407;17/12/2020;OK;25/12/2020;U00551;U00080;"{""P00551_007"": 4,
""P00551_010"": 1,
""P00551_005"": 5}"
O01408;6/12/2020;OK;7/12/2020;U00599;U00330;"{""P00599_005"": 3}"
O01409;29/12/2020;OK;12/01/2021;U00535;U00019;"{""P00535_002"": 4}"
O01410;30/11/2020;OK;6/12/2020;U00599;U00189;"{""P00599_013"": 1,
""P00599_001"": 5,
""P00599_002"": 5}"
O01411;21/11/2020;OK;4/12/2020;U00500;U00456;"{""P00500_008"": 3,
""P00500_004"": 3,
""P00500_005"": 4,
""P00500_008"": 5,
""P00500_009"": 4}"
O01412;2/11/2020;OK;16/11/2020;U00489;U00579;"{""P00489_003"": 2}"
O01413;16/11/2020;OK;22/11/2020;U00614;U00503;"{""P00614_008"": 5}"
O01414;23/11/2020;OK;26/11/2020;U00609;U00212;"{""P00609_001"": 3,
""P00609_001"": 5,
""P00609_001"": 5,
""P00609_001"": 3}"
O01415;2/12/2020;OK;7/12/2020;U00373;U00299;"{""P00373_001"": 5,
""P00373_009"": 2}"
O01416;21/11/2020;CANCELED;;U00567;U00246;"{""P00567_006"": 3}"
O01417;11/12/2020;OK;20/12/2020;U00513;U00617;"{""P00513_006"": 3}"
O01418;1/12/2020;OK;3/12/2020;U00513;U00613;"{""P00513_005"": 4}"
O01419;11/11/2020;CANCELED;;U00626;U00495;"{""P00626_003"": 3,
""P00626_002"": 5,
""P00626_006"": 5,
""P00626_002"": 5}"
O01420;6/11/2020;OK;14/11/2020;U00562;U00510;"{""P00562_009"": 2,
""P00562_004"": 3,
""P00562_013"": 2,
""P00562_012"": 4}"
O01421;8/11/2020;OK;11/11/2020;U00609;U00518;"{""P00609_001"": 2}"
O01422;8/11/2020;OK;14/11/2020;U00599;U00234;"{""P00599_008"": 3,
""P00599_013"": 5,
""P00599_015"": 4,
""P00599_015"": 5,
""P00599_022"": 3}"
O01423;15/11/2020;OK;18/11/2020;U00620;U00359;"{""P00620_002"": 2,
""P00620_002"": 5,
""P00620_001"": 4,
""P00620_002"": 4,
""P00620_001"": 4}"
O01424;9/12/2020;OK;23/12/2020;U00609;U00299;"{""P00609_001"": 2}"
O01425;5/12/2020;OK;12/12/2020;U00555;U00367;"{""P00555_002"": 5}"
O01426;10/11/2020;OK;15/11/2020;U00539;U00626;"{""P00539_004"": 3,
""P00539_003"": 3,
""P00539_001"": 5,
""P00539_001"": 3,
""P00539_004"": 1}"
O01427;7/12/2020;OK;17/12/2020;U00624;U00104;"{""P00624_001"": 4}"
O01428;21/12/2020;CANCELED;;U00517;U00364;"{""P00517_004"": 3,
""P00517_002"": 3,
""P00517_001"": 3,
""P00517_003"": 4}"
O01429;16/11/2020;OK;20/11/2020;U00576;U00605;"{""P00576_011"": 4,
""P00576_005"": 1,
""P00576_005"": 3,
""P00576_002"": 3}"
O01430;24/11/2020;OK;30/11/2020;U00489;U00508;"{""P00489_023"": 1,
""P00489_006"": 1,
""P00489_013"": 3,
""P00489_025"": 3,
""P00489_006"": 5}"
O01431;11/11/2020;CANCELED;;U00536;U00462;"{""P00536_005"": 2,
""P00536_003"": 3,
""P00536_001"": 5,
""P00536_005"": 4,
""P00536_001"": 2}"
O01432;4/12/2020;OK;12/12/2020;U00617;U00481;"{""P00617_014"": 2}"
O01433;3/11/2020;CANCELED;;U00599;U00188;"{""P00599_002"": 3,
""P00599_015"": 1,
""P00599_015"": 1,
""P00599_008"": 4}"
O01434;11/11/2020;OK;17/11/2020;U00473;U00017;"{""P00473_002"": 3,
""P00473_005"": 1,
""P00473_004"": 4,
""P00473_001"": 5}"
O01435;8/11/2020;OK;20/11/2020;U00535;U00387;"{""P00535_003"": 4,
""P00535_005"": 5,
""P00535_004"": 2}"
